text,category,cleaned_text,char_count,word_count
We were loking forward to staying at this hotel on the seashore as we were not journey to the Maldives. However we were dissapointed with the service and nutrient during our stay. The only savibg grace was being upgraded and the manner we got was fantastic. The hotel is set in a great positioning but if you do non like be hasseled on the so call private beach then this hotel is non for you. there were many locals along the beach trying to trade guests goods inwards replete view of the scurity guards. however the security department safety device did not stop this from happening and we will not be returning to this hotel.,Services,we were loking forward to staying at this hotel on the seashore a we were not journey to the maldives however we were dissapointed with the service and nutrient during our stay the only savibg grace wa being upgraded and the manner we got wa fantastic the hotel is set in a great positioning but if you do non like be hasseled on the so call private beach then this hotel is non for you there were many local along the beach trying to trade guest good inwards replete view of the scurity guard however the security department safety device did not stop this from happening and we will not be returning to this hotel,596,113
We were loking onwards to staying at this hotel along the coast as we were not travelling to the Maldives. however we were dissapointed with the service and food during our stay. The only when savibg grace was being upgraded and the elbow room we got was fantastic. The hotel is adjust in a not bad location only if you do not like being hasseled on the so called private beach then this hotel is not for you. There were many topical anaesthetic on the beach trying to sell guest good in full view of the scurity guards. However the security guards did not stop this from occurrence and we will not be returning to this hotel.,Services,we were loking onwards to staying at this hotel along the coast a we were not travelling to the maldives however we were dissapointed with the service and food during our stay the only when savibg grace wa being upgraded and the elbow room we got wa fantastic the hotel is adjust in a not bad location only if you do not like being hasseled on the so called private beach then this hotel is not for you there were many topical anaesthetic on the beach trying to sell guest good in full view of the scurity guard however the security guard did not stop this from occurrence and we will not be returning to this hotel,596,113
We were loking forward to quell at this hotel on the coast as we be not travelling to the Maldives. However we were dissapointed with the serve and food during our stay. The exclusively savibg grace was existence upgraded and the room we got was fantastic. The hotel is set in antiophthalmic factor great localization but if you do non like equal hasseled on the so called private beach then this hotel be non for you. There were many local anaesthetic on the beach trying to sell guests goods in full view of the scurity guards. However the security guards do not stop this from take place and we will not be returning to this hotel.,Services,we were loking forward to quell at this hotel on the coast a we be not travelling to the maldives however we were dissapointed with the serve and food during our stay the exclusively savibg grace wa existence upgraded and the room we got wa fantastic the hotel is set in antiophthalmic factor great localization but if you do non like equal hasseled on the so called private beach then this hotel be non for you there were many local anaesthetic on the beach trying to sell guest good in full view of the scurity guard however the security guard do not stop this from take place and we will not be returning to this hotel,596,113
We were loking forward to staying at this hotel on the coast as we were not jaunt to the Maldives. However we were dissapointed with the armed service and food during our stay. The only savibg grace was being upgraded and the room we contract was fantastic. The hotel be set in a peachy location merely if you do not like being hasseled on the so called individual beach then this hotel is not for you. There were many locals on the beach trying to sell Guest goods in full conceive of the scurity guards. nonetheless the security measure defend did non break this from happening and we will non personate returning to this hotel.,Services,we were loking forward to staying at this hotel on the coast a we were not jaunt to the maldives however we were dissapointed with the armed service and food during our stay the only savibg grace wa being upgraded and the room we contract wa fantastic the hotel be set in a peachy location merely if you do not like being hasseled on the so called individual beach then this hotel is not for you there were many local on the beach trying to sell guest good in full conceive of the scurity guard nonetheless the security measure defend did non break this from happening and we will non personate returning to this hotel,596,113
We were loking forward to staying astatine this hotel on the coast as we were not travelling to the Maldives. However we were dissapointed with the service and food for thought during our stay. The only savibg grace be being upgrade and the room we got was fantastic. The hotel constitute set in a great location only if you do not like atomic number 4 hasseled on the and so called secret beach and then this hotel is not for you. in that location were many locals on the beach trying to sell Edgar Guest goods in full view of the scurity guards. However the security guards did not stop this from happening and we will non be returning to this hotel.,Services,we were loking forward to staying astatine this hotel on the coast a we were not travelling to the maldives however we were dissapointed with the service and food for thought during our stay the only savibg grace be being upgrade and the room we got wa fantastic the hotel constitute set in a great location only if you do not like atomic number hasseled on the and so called secret beach and then this hotel is not for you in that location were many local on the beach trying to sell edgar guest good in full view of the scurity guard however the security guard did not stop this from happening and we will non be returning to this hotel,596,113
We were loking forward to staying at this hotel on the seashore as we make up non trip to the Maldives. notwithstanding we were dissapointed with the inspection and repair and food during our stay. The only savibg blessing was being upgraded and the room we got be fantastic. The hotel is set in ampere great location only if you do not like being hasseled on the so call individual beach then this hotel is not for you. There were many topical anesthetic on the beach trying to sell guests good in full-of-the-moon view of the scurity guards. withal the security guards did not stop this from happening and we will not be return to this hotel.,Services,we were loking forward to staying at this hotel on the seashore a we make up non trip to the maldives notwithstanding we were dissapointed with the inspection and repair and food during our stay the only savibg blessing wa being upgraded and the room we got be fantastic the hotel is set in ampere great location only if you do not like being hasseled on the so call individual beach then this hotel is not for you there were many topical anesthetic on the beach trying to sell guest good in fullofthemoon view of the scurity guard withal the security guard did not stop this from happening and we will not be return to this hotel,596,113
We were loking forward to staying at this hotel along the coast as we were not travel to the Maldives. yet we embody dissapointed with the service and food during our stay. The only savibg grace was being upgraded and the way we got was fantastic. The hotel is fix Hoosier State a great location but if you do not like being hasseled on the so called common soldier beach and so this hotel is non for you. There were many local along the beach prove to trade guests goods Hoosier State full view of the scurity guards. However the security measures guards did not cease this from happening and we will not represent returning to this hotel.,Services,we were loking forward to staying at this hotel along the coast a we were not travel to the maldives yet we embody dissapointed with the service and food during our stay the only savibg grace wa being upgraded and the way we got wa fantastic the hotel is fix hoosier state a great location but if you do not like being hasseled on the so called common soldier beach and so this hotel is non for you there were many local along the beach prove to trade guest good hoosier state full view of the scurity guard however the security measure guard did not cease this from happening and we will not represent returning to this hotel,596,113
Let down by slow dinner service and a poor meal,Services,let down by slow dinner service and a poor meal,47,10
allow down by slow dinner service and type A poor repast,Services,allow down by slow dinner service and type a poor repast,47,10
Let depressed away slow dinner service and a pathetic meal,Services,let depressed away slow dinner service and a pathetic meal,47,10
Let down aside slow dinner service and vitamin A poor meal,Services,let down aside slow dinner service and vitamin a poor meal,47,10
Let down by slow dinner serving and A poor meal,Services,let down by slow dinner serving and a poor meal,47,10
Let down by slow dinner party service and a pitiable meal,Services,let down by slow dinner party service and a pitiable meal,47,10
Let go through past slow dinner serving and a poor meal,Services,let go through past slow dinner serving and a poor meal,47,10
Let down aside slow up dinner service and A poor meal,Services,let down aside slow up dinner service and a poor meal,47,10
Let down away slow up dinner service and antiophthalmic factor poor meal,Services,let down away slow up dinner service and antiophthalmic factor poor meal,47,10
Let down by slow dinner service and a pathetic meal,Services,let down by slow dinner service and a pathetic meal,47,10
Let dispirited by slow down dinner service and a poor meal,Services,let dispirited by slow down dinner service and a poor meal,47,10
Not great.  Not sure what alternative there may be.  Just a giant ugly hotel.,Food,not great not sure what alternative there may be just a giant ugly hotel,77,14
non great. Not sure what alternative there may be. good type A giant worthless hotel.,Food,non great not sure what alternative there may be good type a giant worthless hotel,77,14
Not great. Not sure what alternate there may be. just a whale ugly hotel.,Food,not great not sure what alternate there may be just a whale ugly hotel,77,14
not great. Not sure what alternative there may be. Just a giant despicable hotel.,Food,not great not sure what alternative there may be just a giant despicable hotel,77,14
Not great. Not sure what alternative there may be. Just A whale slimy hotel.,Food,not great not sure what alternative there may be just a whale slimy hotel,77,14
Not great. Not sure what choice there may be. Just a giant wretched hotel.,Food,not great not sure what choice there may be just a giant wretched hotel,77,14
Not great. not sure what alternative there may be. Just A giant ugly hotel.,Food,not great not sure what alternative there may be just a giant ugly hotel,77,14
not great. non certain what alternative there may be. Just a giant ugly hotel.,Food,not great non certain what alternative there may be just a giant ugly hotel,77,14
Not great. Not sure what alternative in that respect may be. Just A giant worthless hotel.,Food,not great not sure what alternative in that respect may be just a giant worthless hotel,77,14
Not great. non sure as shooting what alternative on that point may be. Just a giant ugly hotel.,Food,not great non sure a shooting what alternative on that point may be just a giant ugly hotel,77,14
Not great. Not sure what alternative there may be. Just type A giant atrocious hotel.,Food,not great not sure what alternative there may be just type a giant atrocious hotel,77,14
Good property but unable to handle crowds with poor processes in place,Rooms,good property but unable to handle crowd with poor process in place,70,12
adept belongings simply unable to handle crowds with poor processes in place,Rooms,adept belonging simply unable to handle crowd with poor process in place,70,12
good property but unable to handle crowds with poor people process in place,Rooms,good property but unable to handle crowd with poor people process in place,70,12
Good property but unable to handle gang with poor processes in position,Rooms,good property but unable to handle gang with poor process in position,70,12
Good property but unable to handle crowds with miserable processes in place,Rooms,good property but unable to handle crowd with miserable process in place,70,12
good property but unable to deal crowds with poor processes in plaza,Rooms,good property but unable to deal crowd with poor process in plaza,70,12
Good property but unable to handle bunch with poor processes in place,Rooms,good property but unable to handle bunch with poor process in place,70,12
serious property but unable to handle crowd together with poor processes in place,Rooms,serious property but unable to handle crowd together with poor process in place,70,12
good property but ineffectual to handle crowds with poor processes IN place,Rooms,good property but ineffectual to handle crowd with poor process in place,70,12
Good dimension merely unable to handle crowds with poor processes in place,Rooms,good dimension merely unable to handle crowd with poor process in place,70,12
Good attribute but ineffectual to handle crowds with poor processes atomic number 49 place,Rooms,good attribute but ineffectual to handle crowd with poor process atomic number place,70,12
"Our planned highlight, to the end of our Sri Lankan tour, was a frustrating disappointment.  We arrived tired and sick, hoping for a clean comfortable room and some simple food.  Even though we had booked and paid 6 months earlier, it took a long time to allocate us a room.  The room smelled of mould and mould was easily found in the bathroom. My wife complained, but all the staff could do was find the missing outdoor furniture. At dinner, the first night, we had difficulty finding plain food, that would not aggravate our upset stomachs.  The chef kindly offered to prepare mashed potatoes, peas and grilled chicken, for us, the next night. However, the next day, this offer was undone by management, who declared we had been selected for ""Fine dining"". Fearing this was Sringlish for extra spicy, we gave up and went to bed early, without dinned, which we had already paid for.  At least at checkout, as some compensation, the hotel did not charge for the sandwich and hamburger, we had at the bar.  After my wife presented mouldy toiletries to management, they did offer to change rooms, on the second day; but it was too little too late.  The hotel has an impressive entrance and sea view.  But what good are those when the hotel fails the basics of room and food.",Recreation,our planned highlight to the end of our sri lankan tour wa a frustrating disappointment we arrived tired and sick hoping for a clean comfortable room and some simple food even though we had booked and paid month earlier it took a long time to allocate u a room the room smelled of mould and mould wa easily found in the bathroom my wife complained but all the staff could do wa find the missing outdoor furniture at dinner the first night we had difficulty finding plain food that would not aggravate our upset stomach the chef kindly offered to prepare mashed potato pea and grilled chicken for u the next night however the next day this offer wa undone by management who declared we had been selected for fine dining fearing this wa sringlish for extra spicy we gave up and went to bed early without dinned which we had already paid for at least at checkout a some compensation the hotel did not charge for the sandwich and hamburger we had at the bar after my wife presented mouldy toiletry to management they did offer to change room on the second day but it wa too little too late the hotel ha an impressive entrance and sea view but what good are those when the hotel fails the basic of room and food,1273,226
"Our planned highlight, to the end of our Sri Lankan tour, personify a frustrating disappointment. We get tired and sick, hoping for a clean comfortable room and some simple food. even out though we had booked and make up 6 calendar month earlier, it took a long time to allocate us group A room. The room smell of form and mould be easily found in the bathroom. My wife complained, but all the staff could do constitute find the miss outdoor furniture. At dinner, the first night, we accept difficulty line up plain food, that would not exasperate our upset stomachs. The chef kindly offered to prepare squeeze potatoes, peas and grilled chicken, for us, the next night. However, the next day, this offer was done for by management, WHO declared we have been selected for ""Fine dining"". Fearing this was Sringlish for extra spicy, we gave up and went to bed early, without dinned, which we hold already paid for. At least at checkout, as some compensation, the hotel did not charge for the sandwich and hamburger, we had at the bar. After my wife present mouldy toiletries to management, they did offer to change rooms, along the second day; but it was too lilliputian to a fault late. The hotel has Associate in Nursing impressive entrance and sea view. but what good are those when the hotel fail the basics of way and food.",Recreation,our planned highlight to the end of our sri lankan tour personify a frustrating disappointment we get tired and sick hoping for a clean comfortable room and some simple food even out though we had booked and make up calendar month earlier it took a long time to allocate u group a room the room smell of form and mould be easily found in the bathroom my wife complained but all the staff could do constitute find the miss outdoor furniture at dinner the first night we accept difficulty line up plain food that would not exasperate our upset stomach the chef kindly offered to prepare squeeze potato pea and grilled chicken for u the next night however the next day this offer wa done for by management who declared we have been selected for fine dining fearing this wa sringlish for extra spicy we gave up and went to bed early without dinned which we hold already paid for at least at checkout a some compensation the hotel did not charge for the sandwich and hamburger we had at the bar after my wife present mouldy toiletry to management they did offer to change room along the second day but it wa too lilliputian to a fault late the hotel ha associate in nursing impressive entrance and sea view but what good are those when the hotel fail the basic of way and food,1273,226
"Our plan highlight, to the end of our Sri Lankan tour, was a frustrating disappointment. We arrived tired and sick, hoping for a clean comfortable room and some bare food. Even though we had book and paid 6 calendar month earlier, information technology took a farseeing meter to allocate us antiophthalmic factor room. The room smelled of work and mould was easily found in the bathroom. My wife complained, but all the staff could do was find the missing outdoor furniture. astatine dinner, the first night, we had difficulty find champaign food, that would not aggravate our upset stomachs. The chef kindly offered to prepare squeeze potatoes, peas and grill chicken, for us, the next night. However, the next day, this offer was undone by management, WHO declared we had been selected for ""Fine dining"". Fearing this personate Sringlish for extra spicy, we gave up and went to bed early, without dinned, which we had already devote for. At least atomic number 85 checkout, as some compensation, the hotel did not charge for the sandwich and hamburger, we had at the bar. After my wife presented mouldy toiletries to management, they did offer to alteration rooms, on the second day; but it was too little excessively late. The hotel has an impressive entrance and sea view. But what good constitute those when the hotel fail the basics of room and food.",Recreation,our plan highlight to the end of our sri lankan tour wa a frustrating disappointment we arrived tired and sick hoping for a clean comfortable room and some bare food even though we had book and paid calendar month earlier information technology took a farseeing meter to allocate u antiophthalmic factor room the room smelled of work and mould wa easily found in the bathroom my wife complained but all the staff could do wa find the missing outdoor furniture astatine dinner the first night we had difficulty find champaign food that would not aggravate our upset stomach the chef kindly offered to prepare squeeze potato pea and grill chicken for u the next night however the next day this offer wa undone by management who declared we had been selected for fine dining fearing this personate sringlish for extra spicy we gave up and went to bed early without dinned which we had already devote for at least atomic number checkout a some compensation the hotel did not charge for the sandwich and hamburger we had at the bar after my wife presented mouldy toiletry to management they did offer to alteration room on the second day but it wa too little excessively late the hotel ha an impressive entrance and sea view but what good constitute those when the hotel fail the basic of room and food,1273,226
"Our planned highlight, to the terminate of our Sri Lankan tour, was a frustrating disappointment. We arrived tired and sick, hoping for a clean comfortable way and some simple food. Even though we had booked and paid 6 calendar month earlier, it take a long time to allocate us a room. The room smelled of mold and mould was easily found in the bathroom. My wife complained, but all the staff could set was find the lose outdoor furniture. At dinner, the first gear night, we had difficulty finding plain food, that would not aggravate our upset stomachs. The chef sympathetic offered to prepare squash potatoes, peas and grilled chicken, for us, the next night. However, the next day, this die was undone by management, World Health Organization declare we get be selected for ""Fine dining"". Fearing this was Sringlish for supernumerary spicy, we gave up and went to bed early, without dinned, which we had already paid for. At least at checkout, arsenic some compensation, the hotel did not charge for the sandwich and hamburger, we had At the bar. After my wife presented musty toilet articles to management, they did offer to change rooms, on the second day; simply it was excessively short too late. The hotel has an impressive entrance and ocean view. But what expert are those when the hotel fails the fundamental principle of way and food.",Recreation,our planned highlight to the terminate of our sri lankan tour wa a frustrating disappointment we arrived tired and sick hoping for a clean comfortable way and some simple food even though we had booked and paid calendar month earlier it take a long time to allocate u a room the room smelled of mold and mould wa easily found in the bathroom my wife complained but all the staff could set wa find the lose outdoor furniture at dinner the first gear night we had difficulty finding plain food that would not aggravate our upset stomach the chef sympathetic offered to prepare squash potato pea and grilled chicken for u the next night however the next day this die wa undone by management world health organization declare we get be selected for fine dining fearing this wa sringlish for supernumerary spicy we gave up and went to bed early without dinned which we had already paid for at least at checkout arsenic some compensation the hotel did not charge for the sandwich and hamburger we had at the bar after my wife presented musty toilet article to management they did offer to change room on the second day simply it wa excessively short too late the hotel ha an impressive entrance and ocean view but what expert are those when the hotel fails the fundamental principle of way and food,1273,226
"Our planned highlight, to the end of our Sri Lankan tour, was antiophthalmic factor frustrating disappointment. We arrived tired and sick, hoping for a clean comfortable room and some simple food. Even though we had book and paid 6 month earlier, IT took A long time to allocate us A room. The board smelled of mould and mould was easy found Hoosier State the bathroom. My wife complained, but all the staff could do was find the overlook outdoor furniture. At dinner, the first off night, we give difficulty finding plain food, that would not aggravate our perturbation stomachs. The chef large-hearted offered to train mashed potatoes, pea plant and grilled chicken, for us, the next night. However, the next day, this pop the question personify unmake by management, World Health Organization declared we had been selected for ""Fine dining"". Fearing this live Sringlish for spare spicy, we gave up and went to bed early, without dinned, which we get already paid for. at least At checkout, as some compensation, the hotel do not agitate for the sandwich and hamburger, we had at the bar. After my wife presented moldy toiletry to management, they answer offer to change rooms, on the second day; but it Washington too little overly late. The hotel consume an impressive enchant and ocean view. But what good are those when the hotel fails the basics of room and food.",Recreation,our planned highlight to the end of our sri lankan tour wa antiophthalmic factor frustrating disappointment we arrived tired and sick hoping for a clean comfortable room and some simple food even though we had book and paid month earlier it took a long time to allocate u a room the board smelled of mould and mould wa easy found hoosier state the bathroom my wife complained but all the staff could do wa find the overlook outdoor furniture at dinner the first off night we give difficulty finding plain food that would not aggravate our perturbation stomach the chef largehearted offered to train mashed potato pea plant and grilled chicken for u the next night however the next day this pop the question personify unmake by management world health organization declared we had been selected for fine dining fearing this live sringlish for spare spicy we gave up and went to bed early without dinned which we get already paid for at least at checkout a some compensation the hotel do not agitate for the sandwich and hamburger we had at the bar after my wife presented moldy toiletry to management they answer offer to change room on the second day but it washington too little overly late the hotel consume an impressive enchant and ocean view but what good are those when the hotel fails the basic of room and food,1273,226
"Our planned highlight, to the end of our Sri Lankan tour, be adenine frustrating disappointment. We arrived tired and sick, hoping for a clean comfortable room and some simple food. Even though we take in booked and paid 6 months earlier, it take a foresighted metre to allocate us a room. The room smack of mold and mould be easily found in the bathroom. My wife complained, but all the staff could do be find the missing outdoor furniture. At dinner, the first night, we had difficulty finding plain food, that would not aggravate our upset stomachs. The chef kindly offered to cook mashed potatoes, peas and grilled chicken, for us, the next night. However, the next day, this offer was undone past times management, who declared we possess been pick out for ""Fine dining"". Fearing this was Sringlish for duplicate spicy, we gave up and went to have a go at it early, without dinned, which we had already paid for. astatine least at checkout, vitamin A some compensation, the hotel do not charge for the sandwich and hamburger, we had at the bar. After my married woman presented mouldy toilet articles to management, they did offer to change rooms, on the second day; but it was besides little too late. The hotel make an impressive entrance and sea view. But what good are those when the hotel break down the basics of room and food.",Recreation,our planned highlight to the end of our sri lankan tour be adenine frustrating disappointment we arrived tired and sick hoping for a clean comfortable room and some simple food even though we take in booked and paid month earlier it take a foresighted metre to allocate u a room the room smack of mold and mould be easily found in the bathroom my wife complained but all the staff could do be find the missing outdoor furniture at dinner the first night we had difficulty finding plain food that would not aggravate our upset stomach the chef kindly offered to cook mashed potato pea and grilled chicken for u the next night however the next day this offer wa undone past time management who declared we possess been pick out for fine dining fearing this wa sringlish for duplicate spicy we gave up and went to have a go at it early without dinned which we had already paid for astatine least at checkout vitamin a some compensation the hotel do not charge for the sandwich and hamburger we had at the bar after my married woman presented mouldy toilet article to management they did offer to change room on the second day but it wa besides little too late the hotel make an impressive entrance and sea view but what good are those when the hotel break down the basic of room and food,1273,226
"Our planned highlight, to the end of our Sri Lankan tour, was a frustrating disappointment. We arrived tired and sick, hop for A clean comfortable room and about simple food. yet though we had booked and pay up 6 months earlier, it adopt a long time to allocate us a room. The room smelled of mould and mould match easily found in the bathroom. My wife complained, merely all the staff could do was find the missing out-of-door furniture. At dinner, the first night, we have difficulty finding plain food, that would not aggravate our upset stomachs. The chef kindly put up to prepare mashed potatoes, pea and grilled chicken, for us, the next night. However, the succeeding day, this proffer was undo by management, who declared we strike be selected for ""Fine dining"". Fearing this was Sringlish for extra spicy, we gave upwards and went to bed early, without dinned, which we had already paid for. atomic number 85 least at checkout, adenine some compensation, the hotel did not rouse for the sandwich and hamburger, we had at the bar. After my married woman presented mouldy toiletry to management, they did cater to exchange rooms, along the second day; but it was too little excessively late. The hotel has Associate in Nursing telling entryway and ocean view. But what good are those when the hotel break the fundamental principle of room and food.",Recreation,our planned highlight to the end of our sri lankan tour wa a frustrating disappointment we arrived tired and sick hop for a clean comfortable room and about simple food yet though we had booked and pay up month earlier it adopt a long time to allocate u a room the room smelled of mould and mould match easily found in the bathroom my wife complained merely all the staff could do wa find the missing outofdoor furniture at dinner the first night we have difficulty finding plain food that would not aggravate our upset stomach the chef kindly put up to prepare mashed potato pea and grilled chicken for u the next night however the succeeding day this proffer wa undo by management who declared we strike be selected for fine dining fearing this wa sringlish for extra spicy we gave upwards and went to bed early without dinned which we had already paid for atomic number least at checkout adenine some compensation the hotel did not rouse for the sandwich and hamburger we had at the bar after my married woman presented mouldy toiletry to management they did cater to exchange room along the second day but it wa too little excessively late the hotel ha associate in nursing telling entryway and ocean view but what good are those when the hotel break the fundamental principle of room and food,1273,226
"Our planned highlight, to the cease of our Sri Lankan tour, represent A frustrating disappointment. We go far tired and sick, hoping for A houseclean comfortable room and some simple food. Even though we suffer booked and paid half a dozen months earlier, it acquire a long time to allocate us a room. The board smell of mould and mould was easily found in the bathroom. My wife complained, but entirely the staff could do was discover the wanting outdoor furniture. At dinner, the first night, we have difficulty finding plain food, that would not aggravate our upset stomachs. The chef large-hearted offered to prepare mashed potatoes, pea plant and grilled chicken, for us, the next night. However, the next day, this offer was undone past tense management, who declared we had personify selected for ""Fine dining"". Fearing this Washington Sringlish for extra spicy, we gave up and went to bed early, without dinned, which we had already paid for. At least at checkout, equally some compensation, the hotel did non charge for the sandwich and hamburger, we had at the bar. After my wife represent moldy toiletries to management, they did offer to convert rooms, on the second base day; but it was overly little too late. The hotel has an impressive entrance and sea view. But what good are those when the hotel fails the bedrock of room and food.",Recreation,our planned highlight to the cease of our sri lankan tour represent a frustrating disappointment we go far tired and sick hoping for a houseclean comfortable room and some simple food even though we suffer booked and paid half a dozen month earlier it acquire a long time to allocate u a room the board smell of mould and mould wa easily found in the bathroom my wife complained but entirely the staff could do wa discover the wanting outdoor furniture at dinner the first night we have difficulty finding plain food that would not aggravate our upset stomach the chef largehearted offered to prepare mashed potato pea plant and grilled chicken for u the next night however the next day this offer wa undone past tense management who declared we had personify selected for fine dining fearing this washington sringlish for extra spicy we gave up and went to bed early without dinned which we had already paid for at least at checkout equally some compensation the hotel did non charge for the sandwich and hamburger we had at the bar after my wife represent moldy toiletry to management they did offer to convert room on the second base day but it wa overly little too late the hotel ha an impressive entrance and sea view but what good are those when the hotel fails the bedrock of room and food,1273,226
"Our planned highlight, to the end of our Sri Lankan tour, Washington A frustrating disappointment. We arrived stock and sick, go for for a clean comfortable room and some simpleton food. Even though we had hold and paid 6 months earlier, it took a long time to allocate America a room. The room smelled of mildew and mould comprise easily found in the bathroom. My wife complained, but altogether the round could do was find the missing outdoor furniture. At dinner, the foremost night, we consume difficulty finding plain food, that would not aggravate our upset stomachs. The chef kindly bring home the bacon to fix mashed potatoes, peas and grilled chicken, for us, the next night. However, the side by side day, this offer up was undone by management, who declare we had been selected for ""Fine dining"". Fearing this was Sringlish for special spicy, we give improving and snuff it to bed early, without dinned, which we had already paid for. at to the lowest degree at checkout, antiophthalmic factor some compensation, the hotel did not armorial bearing for the sandwich and hamburger, we had at the bar. After my wife presented mouldy toiletries to management, they make offer to change rooms, along the second base day; but it was as well little too late. The hotel has an impressive entrance and sea view. merely what dependable ar those when the hotel fails the basics of room and food.",Recreation,our planned highlight to the end of our sri lankan tour washington a frustrating disappointment we arrived stock and sick go for for a clean comfortable room and some simpleton food even though we had hold and paid month earlier it took a long time to allocate america a room the room smelled of mildew and mould comprise easily found in the bathroom my wife complained but altogether the round could do wa find the missing outdoor furniture at dinner the foremost night we consume difficulty finding plain food that would not aggravate our upset stomach the chef kindly bring home the bacon to fix mashed potato pea and grilled chicken for u the next night however the side by side day this offer up wa undone by management who declare we had been selected for fine dining fearing this wa sringlish for special spicy we give improving and snuff it to bed early without dinned which we had already paid for at to the lowest degree at checkout antiophthalmic factor some compensation the hotel did not armorial bearing for the sandwich and hamburger we had at the bar after my wife presented mouldy toiletry to management they make offer to change room along the second base day but it wa a well little too late the hotel ha an impressive entrance and sea view merely what dependable ar those when the hotel fails the basic of room and food,1273,226
"Our planned highlight, to the end of our Sri Lankan tour, was a spoil disappointment. We arrived tired and sick, hoping for a clean comfortable room and some simple food. Even though we had booked and paid 6 months earlier, information technology take a hanker time to allocate us A room. The room smell of mould and mold was easily institute in the bathroom. My wife complained, but all the staff could do was get hold the missing outdoor furniture. astatine dinner, the first night, we had difficulty find plain food, that would not aggravate our upset stomachs. The chef openhearted offered to prepare bray potatoes, pea and grilled chicken, for us, the next night. However, the following day, this offer was undone past management, WHO declared we have been prime for ""Fine dining"". Fearing this be Sringlish for extra spicy, we gave upwardly and went to make out early, without dinned, which we have already paid for. At to the lowest degree at checkout, American Samoa roughly compensation, the hotel did not consecrate for the sandwich and hamburger, we had at the bar. After my married woman presented mouldy toiletry to management, they did offer to change rooms, on the second day; merely it was also little too late. The hotel has an impressive entrance and sea view. But what undecomposed are those when the hotel fails the fundamentals of room and food.",Recreation,our planned highlight to the end of our sri lankan tour wa a spoil disappointment we arrived tired and sick hoping for a clean comfortable room and some simple food even though we had booked and paid month earlier information technology take a hanker time to allocate u a room the room smell of mould and mold wa easily institute in the bathroom my wife complained but all the staff could do wa get hold the missing outdoor furniture astatine dinner the first night we had difficulty find plain food that would not aggravate our upset stomach the chef openhearted offered to prepare bray potato pea and grilled chicken for u the next night however the following day this offer wa undone past management who declared we have been prime for fine dining fearing this be sringlish for extra spicy we gave upwardly and went to make out early without dinned which we have already paid for at to the lowest degree at checkout american samoa roughly compensation the hotel did not consecrate for the sandwich and hamburger we had at the bar after my married woman presented mouldy toiletry to management they did offer to change room on the second day merely it wa also little too late the hotel ha an impressive entrance and sea view but what undecomposed are those when the hotel fails the fundamental of room and food,1273,226
"Our planned highlight, to the end of our Sri Lankan tour, was angstrom bedevil disappointment. We arrived old-hat and sick, hop for a clean comfortable room and close to simple food. Even though we had booked and paid 6 months earlier, information technology speculate a yearn time to allocate us axerophthol room. The room smelled of mould and mould be well found in the bathroom. My wife complained, but all the staff could do was find the missing outdoor furniture. At dinner, the first night, we have difficulty finding plain food, that would not exasperate our upset stomachs. The chef kindly offered to prepare mashed potatoes, peas and barbecued chicken, for us, the next night. However, the next day, this offer be undone retiring management, who declared we had been pick out for ""Fine dining"". venerate this was Sringlish for extra spicy, we gave up and went to bed early, without dinned, which we buzz off already paid for. At least at checkout, as some compensation, the hotel act not shoot down for the sandwich and hamburger, we had at the bar. After my married woman presented mouldy toiletries to management, they practise offer to change rooms, on the indorse day; simply IT was too small to a fault late. The hotel has AN impressive entrance and sea view. But what good be those when the hotel fails the basics of room and food.",Recreation,our planned highlight to the end of our sri lankan tour wa angstrom bedevil disappointment we arrived oldhat and sick hop for a clean comfortable room and close to simple food even though we had booked and paid month earlier information technology speculate a yearn time to allocate u axerophthol room the room smelled of mould and mould be well found in the bathroom my wife complained but all the staff could do wa find the missing outdoor furniture at dinner the first night we have difficulty finding plain food that would not exasperate our upset stomach the chef kindly offered to prepare mashed potato pea and barbecued chicken for u the next night however the next day this offer be undone retiring management who declared we had been pick out for fine dining venerate this wa sringlish for extra spicy we gave up and went to bed early without dinned which we buzz off already paid for at least at checkout a some compensation the hotel act not shoot down for the sandwich and hamburger we had at the bar after my married woman presented mouldy toiletry to management they practise offer to change room on the indorse day simply it wa too small to a fault late the hotel ha an impressive entrance and sea view but what good be those when the hotel fails the basic of room and food,1273,226
Don't trust the online reservation,Services,dont trust the online reservation,34,5
Don't trust the online reserve,Services,dont trust the online reserve,34,5
Don't trust the on-line reservation,Services,dont trust the online reservation,34,5
Don't trust the online reservation,Services,dont trust the online reservation,34,5
Don't trust the online reserve,Services,dont trust the online reserve,34,5
Don't trust the on-line reservation,Services,dont trust the online reservation,34,5
Don't trust the online reservation,Services,dont trust the online reservation,34,5
Don't trust the online reservation,Services,dont trust the online reservation,34,5
Don't reliance the online reservation,Services,dont reliance the online reservation,34,5
Don't trust the online reservation,Services,dont trust the online reservation,34,5
Don't trust the on-line reservation,Services,dont trust the online reservation,34,5
